"employee_scd_id";"employee_id";"year";"status";"country";"department";"date_situation";"seniority_group"
202401817;1817;2024;"Non-manager";"Spain";"Data & Analytics Consulting";"2024-12-15";"3-5 years"
202401818;1818;2024;"Manager";"Spain";"Sales & Business Development";"2024-12-15";"3-5 years"
202401819;1819;2024;"Non-manager";"France";"Transformation & Change Management";"2024-12-15";"3-5 years"
202401820;1820;2024;"Manager";"Sweden";"Cybersecurity & Digital Risk";"2024-12-15";"10-15 years"
202401821;1821;2024;"Non-manager";"Sweden";"Digital Strategy Consulting";"2024-12-15";"10-15 years"
202401822;1822;2024;"Manager";"Germany";"Digital Strategy Consulting";"2024-12-15";"3-5 years"
202401823;1823;2024;"Non-manager";"Denmark";"Cybersecurity & Digital Risk";"2024-12-15";"3-5 years"
202401825;1825;2024;"Manager";"Sweden";"Customer Experience & Design";"2024-12-15";"3-5 years"
202401826;1826;2024;"Manager";"France";"Data & Analytics Consulting";"2024-12-15";"1-2 years"
202401827;1827;2024;"Non-manager";"France";"Finance & Operations";"2024-12-15";"3-5 years"
202401828;1828;2024;"Non-manager";"Sweden";"Finance & Operations";"2024-12-15";"3-5 years"
202401829;1829;2024;"Non-manager";"Spain";"Digital Marketing & Growth";"2024-12-15";"3-5 years"
202401830;1830;2024;"Manager";"Germany";"Digital Marketing & Growth";"2024-12-15";"6-9 years"
202401831;1831;2024;"Non-manager";"Sweden";"Human Resources";"2024-12-15";"3-5 years"
202401832;1832;2024;"Manager";"France";"Data & Analytics Consulting";"2024-12-15";"1-2 years"
202401833;1833;2024;"Manager";"Denmark";"Customer Experience & Design";"2024-12-15";"3-5 years"
202401834;1834;2024;"Manager";"Sweden";"Digital Strategy Consulting";"2024-12-15";"3-5 years"
202401835;1835;2024;"Non-manager";"France";"Data & Analytics Consulting";"2024-12-15";"3-5 years"
202401836;1836;2024;"Non-manager";"Germany";"Digital Strategy Consulting";"2024-12-15";"3-5 years"
202401837;1837;2024;"Manager";"Sweden";"Customer Experience & Design";"2024-12-15";"6-9 years"
202401838;1838;2024;"Non-manager";"Denmark";"Technology & IT Strategy";"2024-12-15";"1-2 years"
202401839;1839;2024;"Manager";"Germany";"Sales & Business Development";"2024-12-15";"10-15 years"
202401840;1840;2024;"Manager";"Sweden";"Digital Strategy Consulting";"2024-12-15";"6-9 years"
202401841;1841;2024;"Manager";"Germany";"Human Resources";"2024-12-15";"6-9 years"
202401842;1842;2024;"Manager";"Germany";"Transformation & Change Management";"2024-12-15";"3-5 years"
202401843;1843;2024;"Manager";"Sweden";"Digital Marketing & Growth";"2024-12-15";"6-9 years"
202401844;1844;2024;"Manager";"Sweden";"Data & Analytics Consulting";"2024-12-15";"3-5 years"
202401845;1845;2024;"Non-manager";"Sweden";"Finance & Operations";"2024-12-15";"6-9 years"
202401846;1846;2024;"Manager";"Sweden";"Data & Analytics Consulting";"2024-12-15";"3-5 years"
202401847;1847;2024;"Non-manager";"Sweden";"Digital Strategy Consulting";"2024-12-15";"3-5 years"
202401848;1848;2024;"Non-manager";"Sweden";"Data & Analytics Consulting";"2024-12-15";"6-9 years"
202401849;1849;2024;"Non-manager";"Sweden";"Digital Strategy Consulting";"2024-12-15";"6-9 years"
202401850;1850;2024;"Manager";"Sweden";"Finance & Operations";"2024-12-15";"1-2 years"
202401851;1851;2024;"Non-manager";"Germany";"Data & Analytics Consulting";"2024-12-15";"1-2 years"
202401852;1852;2024;"Non-manager";"Germany";"Sales & Business Development";"2024-12-15";"3-5 years"
202401853;1853;2024;"Manager";"Sweden";"Transformation & Change Management";"2024-12-15";"1-2 years"
202401854;1854;2024;"Non-manager";"Spain";"Transformation & Change Management";"2024-12-15";"1-2 years"
202401855;1855;2024;"Manager";"Spain";"Finance & Operations";"2024-12-15";"3-5 years"
202401856;1856;2024;"Non-manager";"Sweden";"Data & Analytics Consulting";"2024-12-15";"6-9 years"
202401857;1857;2024;"Manager";"Spain";"Technology & IT Strategy";"2024-12-15";"1-2 years"
202401858;1858;2024;"Manager";"Sweden";"Cybersecurity & Digital Risk";"2024-12-15";"15+ years"
202401859;1859;2024;"Manager";"Sweden";"Transformation & Change Management";"2024-12-15";"10-15 years"
202401860;1860;2024;"Non-manager";"Denmark";"Human Resources";"2024-12-15";"3-5 years"
202401861;1861;2024;"Non-manager";"Sweden";"Sales & Business Development";"2024-12-15";"3-5 years"
202401862;1862;2024;"Non-manager";"Sweden";"Digital Strategy Consulting";"2024-12-15";"1-2 years"
202401863;1863;2024;"Manager";"Denmark";"Finance & Operations";"2024-12-15";"3-5 years"
202401864;1864;2024;"Manager";"Spain";"Human Resources";"2024-12-15";"1-2 years"
202401865;1865;2024;"Non-manager";"Spain";"Data & Analytics Consulting";"2024-12-15";"3-5 years"
202401866;1866;2024;"Non-manager";"Spain";"Digital Marketing & Growth";"2024-12-15";"3-5 years"
202401867;1867;2024;"Non-manager";"France";"Technology & IT Strategy";"2024-12-15";"6-9 years"
202401868;1868;2024;"Manager";"Sweden";"Transformation & Change Management";"2024-12-15";"3-5 years"
202401869;1869;2024;"Manager";"France";"Technology & IT Strategy";"2024-12-15";"3-5 years"
202401870;1870;2024;"Manager";"Denmark";"Finance & Operations";"2024-12-15";"10-15 years"
202401871;1871;2024;"Non-manager";"Spain";"Cybersecurity & Digital Risk";"2024-12-15";"1-2 years"
202401872;1872;2024;"Non-manager";"Sweden";"Digital Marketing & Growth";"2024-12-15";"1-2 years"
202401873;1873;2024;"Non-manager";"Sweden";"Sales & Business Development";"2024-12-15";"1-2 years"
202401874;1874;2024;"Non-manager";"Germany";"Transformation & Change Management";"2024-12-15";"15+ years"
202401875;1875;2024;"Manager";"Sweden";"Customer Experience & Design";"2024-12-15";"10-15 years"
202401876;1876;2024;"Non-manager";"Sweden";"Digital Strategy Consulting";"2024-12-15";"1-2 years"
202401877;1877;2024;"Non-manager";"Germany";"Digital Marketing & Growth";"2024-12-15";"10-15 years"
202401878;1878;2024;"Non-manager";"Denmark";"Customer Experience & Design";"2024-12-15";"1-2 years"
202401879;1879;2024;"Non-manager";"Germany";"Transformation & Change Management";"2024-12-15";"1-2 years"
202401880;1880;2024;"Manager";"Sweden";"Transformation & Change Management";"2024-12-15";"3-5 years"
202401881;1881;2024;"Non-manager";"Denmark";"Digital Strategy Consulting";"2024-12-15";"1-2 years"
202401882;1882;2024;"Manager";"Denmark";"Digital Strategy Consulting";"2024-12-15";"3-5 years"
202401883;1883;2024;"Non-manager";"Sweden";"Digital Strategy Consulting";"2024-12-15";"1-2 years"
202401884;1884;2024;"Non-manager";"France";"Technology & IT Strategy";"2024-12-15";"3-5 years"
202401885;1885;2024;"Non-manager";"Sweden";"Digital Marketing & Growth";"2024-12-15";"1-2 years"
202401886;1886;2024;"Non-manager";"France";"Digital Strategy Consulting";"2024-12-15";"3-5 years"
202401887;1887;2024;"Non-manager";"Spain";"Customer Experience & Design";"2024-12-15";"3-5 years"
202401888;1888;2024;"Manager";"Denmark";"Finance & Operations";"2024-12-15";"3-5 years"
202401889;1889;2024;"Manager";"Sweden";"Sales & Business Development";"2024-12-15";"3-5 years"
202401891;1891;2024;"Non-manager";"Sweden";"Digital Strategy Consulting";"2024-12-15";"3-5 years"
202401892;1892;2024;"Manager";"Germany";"Sales & Business Development";"2024-12-15";"6-9 years"
202401893;1893;2024;"Non-manager";"Sweden";"Digital Strategy Consulting";"2024-12-15";"6-9 years"
202401894;1894;2024;"Non-manager";"Denmark";"Transformation & Change Management";"2024-12-15";"3-5 years"
202401895;1895;2024;"Manager";"Spain";"Transformation & Change Management";"2024-12-15";"6-9 years"
202401897;1897;2024;"Manager";"Sweden";"Sales & Business Development";"2024-12-15";"3-5 years"
202401898;1898;2024;"Manager";"Germany";"Digital Strategy Consulting";"2024-12-15";"10-15 years"
202401900;1900;2024;"Non-manager";"Denmark";"Digital Marketing & Growth";"2024-12-15";"3-5 years"
202401901;1901;2024;"Manager";"Sweden";"Digital Strategy Consulting";"2024-12-15";"Less than 1 year"
202401902;1902;2024;"Non-manager";"Sweden";"Digital Strategy Consulting";"2024-12-15";"Less than 1 year"
202401903;1903;2024;"Non-manager";"Sweden";"Data & Analytics Consulting";"2024-12-15";"Less than 1 year"
202401904;1904;2024;"Manager";"Germany";"Technology & IT Strategy";"2024-12-15";"Less than 1 year"
202401905;1905;2024;"Manager";"Sweden";"Data & Analytics Consulting";"2024-12-15";"Less than 1 year"
202401906;1906;2024;"Non-manager";"Sweden";"Cybersecurity & Digital Risk";"2024-12-15";"Less than 1 year"
202401907;1907;2024;"Non-manager";"France";"Finance & Operations";"2024-12-15";"Less than 1 year"
202401908;1908;2024;"Non-manager";"Sweden";"Transformation & Change Management";"2024-12-15";"Less than 1 year"
202401909;1909;2024;"Non-manager";"Spain";"Human Resources";"2024-12-15";"Less than 1 year"
202401910;1910;2024;"Non-manager";"Sweden";"Transformation & Change Management";"2024-12-15";"Less than 1 year"
202401911;1911;2024;"Non-manager";"Sweden";"Cybersecurity & Digital Risk";"2024-12-15";"Less than 1 year"
202401912;1912;2024;"Manager";"Sweden";"Digital Strategy Consulting";"2024-12-15";"Less than 1 year"
202401913;1913;2024;"Non-manager";"Denmark";"Digital Strategy Consulting";"2024-12-15";"Less than 1 year"
202401914;1914;2024;"Non-manager";"France";"Cybersecurity & Digital Risk";"2024-12-15";"Less than 1 year"
202401915;1915;2024;"Manager";"Sweden";"Digital Strategy Consulting";"2024-12-15";"Less than 1 year"
202401916;1916;2024;"Non-manager";"Denmark";"Digital Strategy Consulting";"2024-12-15";"Less than 1 year"
202401917;1917;2024;"Non-manager";"Sweden";"Sales & Business Development";"2024-12-15";"Less than 1 year"
202401918;1918;2024;"Non-manager";"Sweden";"Finance & Operations";"2024-12-15";"Less than 1 year"
202401919;1919;2024;"Non-manager";"Denmark";"Finance & Operations";"2024-12-15";"Less than 1 year"
202401920;1920;2024;"Non-manager";"France";"Finance & Operations";"2024-12-15";"Less than 1 year"
202401921;1921;2024;"Non-manager";"Sweden";"Finance & Operations";"2024-12-15";"Less than 1 year"
202401922;1922;2024;"Manager";"Germany";"Data & Analytics Consulting";"2024-12-15";"Less than 1 year"
202401923;1923;2024;"Non-manager";"Sweden";"Digital Strategy Consulting";"2024-12-15";"Less than 1 year"
202401924;1924;2024;"Non-manager";"Germany";"Transformation & Change Management";"2024-12-15";"Less than 1 year"
202401925;1925;2024;"Manager";"Germany";"Transformation & Change Management";"2024-12-15";"Less than 1 year"
202401926;1926;2024;"Non-manager";"Germany";"Customer Experience & Design";"2024-12-15";"Less than 1 year"
202401927;1927;2024;"Non-manager";"Germany";"Digital Strategy Consulting";"2024-12-15";"Less than 1 year"
202401928;1928;2024;"Non-manager";"Germany";"Customer Experience & Design";"2024-12-15";"Less than 1 year"
202401929;1929;2024;"Non-manager";"Sweden";"Digital Marketing & Growth";"2024-12-15";"Less than 1 year"
202401930;1930;2024;"Non-manager";"Spain";"Transformation & Change Management";"2024-12-15";"Less than 1 year"
202401931;1931;2024;"Non-manager";"Sweden";"Data & Analytics Consulting";"2024-12-15";"Less than 1 year"
202401932;1932;2024;"Non-manager";"Spain";"Transformation & Change Management";"2024-12-15";"Less than 1 year"
202401933;1933;2024;"Manager";"Sweden";"Data & Analytics Consulting";"2024-12-15";"Less than 1 year"
202401934;1934;2024;"Non-manager";"Sweden";"Transformation & Change Management";"2024-12-15";"Less than 1 year"
202401935;1935;2024;"Non-manager";"Sweden";"Cybersecurity & Digital Risk";"2024-12-15";"Less than 1 year"
202401936;1936;2024;"Manager";"Denmark";"Human Resources";"2024-12-15";"Less than 1 year"
202401937;1937;2024;"Non-manager";"France";"Transformation & Change Management";"2024-12-15";"Less than 1 year"
202401938;1938;2024;"Non-manager";"Germany";"Data & Analytics Consulting";"2024-12-15";"Less than 1 year"
202401939;1939;2024;"Non-manager";"Sweden";"Digital Strategy Consulting";"2024-12-15";"Less than 1 year"
202401940;1940;2024;"Non-manager";"Germany";"Finance & Operations";"2024-12-15";"Less than 1 year"
202401941;1941;2024;"Non-manager";"Sweden";"Sales & Business Development";"2024-12-15";"Less than 1 year"
202401942;1942;2024;"Non-manager";"Spain";"Cybersecurity & Digital Risk";"2024-12-15";"Less than 1 year"
202401943;1943;2024;"Non-manager";"Sweden";"Digital Strategy Consulting";"2024-12-15";"Less than 1 year"
202401944;1944;2024;"Non-manager";"Germany";"Sales & Business Development";"2024-12-15";"Less than 1 year"
202401945;1945;2024;"Non-manager";"France";"Customer Experience & Design";"2024-12-15";"Less than 1 year"
202401946;1946;2024;"Non-manager";"France";"Cybersecurity & Digital Risk";"2024-12-15";"Less than 1 year"
202401947;1947;2024;"Non-manager";"Denmark";"Technology & IT Strategy";"2024-12-15";"Less than 1 year"
202401948;1948;2024;"Non-manager";"Sweden";"Data & Analytics Consulting";"2024-12-15";"Less than 1 year"
202401949;1949;2024;"Non-manager";"Sweden";"Data & Analytics Consulting";"2024-12-15";"Less than 1 year"
202401950;1950;2024;"Manager";"Sweden";"Data & Analytics Consulting";"2024-12-15";"Less than 1 year"
202401951;1951;2024;"Manager";"Sweden";"Transformation & Change Management";"2024-12-15";"Less than 1 year"
202401952;1952;2024;"Non-manager";"Denmark";"Transformation & Change Management";"2024-12-15";"Less than 1 year"
202401953;1953;2024;"Manager";"Sweden";"Data & Analytics Consulting";"2024-12-15";"Less than 1 year"
202401954;1954;2024;"Non-manager";"Denmark";"Human Resources";"2024-12-15";"Less than 1 year"
202401955;1955;2024;"Non-manager";"Spain";"Transformation & Change Management";"2024-12-15";"Less than 1 year"
202401956;1956;2024;"Manager";"Sweden";"Sales & Business Development";"2024-12-15";"Less than 1 year"
202401957;1957;2024;"Non-manager";"Spain";"Cybersecurity & Digital Risk";"2024-12-15";"Less than 1 year"
202401958;1958;2024;"Non-manager";"Sweden";"Sales & Business Development";"2024-12-15";"Less than 1 year"
202401959;1959;2024;"Non-manager";"Sweden";"Technology & IT Strategy";"2024-12-15";"Less than 1 year"
202401960;1960;2024;"Non-manager";"Sweden";"Finance & Operations";"2024-12-15";"Less than 1 year"
202401961;1961;2024;"Non-manager";"Spain";"Sales & Business Development";"2024-12-15";"Less than 1 year"
202401962;1962;2024;"Non-manager";"France";"Finance & Operations";"2024-12-15";"Less than 1 year"
202401963;1963;2024;"Non-manager";"Spain";"Transformation & Change Management";"2024-12-15";"Less than 1 year"
202401964;1964;2024;"Non-manager";"Sweden";"Customer Experience & Design";"2024-12-15";"Less than 1 year"
202401965;1965;2024;"Non-manager";"France";"Cybersecurity & Digital Risk";"2024-12-15";"Less than 1 year"
202401966;1966;2024;"Manager";"Sweden";"Digital Strategy Consulting";"2024-12-15";"Less than 1 year"
202401967;1967;2024;"Non-manager";"Spain";"Finance & Operations";"2024-12-15";"Less than 1 year"
202401968;1968;2024;"Non-manager";"Sweden";"Sales & Business Development";"2024-12-15";"Less than 1 year"
202401969;1969;2024;"Non-manager";"Sweden";"Transformation & Change Management";"2024-12-15";"Less than 1 year"
202401970;1970;2024;"Non-manager";"Germany";"Digital Strategy Consulting";"2024-12-15";"Less than 1 year"
202401971;1971;2024;"Non-manager";"Denmark";"Data & Analytics Consulting";"2024-12-15";"Less than 1 year"
202401972;1972;2024;"Non-manager";"Sweden";"Data & Analytics Consulting";"2024-12-15";"Less than 1 year"
202401973;1973;2024;"Non-manager";"Sweden";"Finance & Operations";"2024-12-15";"Less than 1 year"
202401974;1974;2024;"Manager";"Sweden";"Digital Strategy Consulting";"2024-12-15";"Less than 1 year"
202401975;1975;2024;"Non-manager";"Sweden";"Finance & Operations";"2024-12-15";"Less than 1 year"
202401976;1976;2024;"Non-manager";"Spain";"Customer Experience & Design";"2024-12-15";"Less than 1 year"
202401977;1977;2024;"Non-manager";"Germany";"Human Resources";"2024-12-15";"Less than 1 year"
202401978;1978;2024;"Non-manager";"France";"Data & Analytics Consulting";"2024-12-15";"Less than 1 year"
202401979;1979;2024;"Non-manager";"Germany";"Digital Marketing & Growth";"2024-12-15";"Less than 1 year"
202401980;1980;2024;"Non-manager";"Spain";"Digital Marketing & Growth";"2024-12-15";"Less than 1 year"
202401981;1981;2024;"Non-manager";"Germany";"Sales & Business Development";"2024-12-15";"Less than 1 year"
202401982;1982;2024;"Non-manager";"Sweden";"Transformation & Change Management";"2024-12-15";"Less than 1 year"
202401983;1983;2024;"Non-manager";"France";"Digital Strategy Consulting";"2024-12-15";"Less than 1 year"
202401984;1984;2024;"Non-manager";"Germany";"Transformation & Change Management";"2024-12-15";"Less than 1 year"
202401985;1985;2024;"Non-manager";"Germany";"Data & Analytics Consulting";"2024-12-15";"Less than 1 year"
202401986;1986;2024;"Non-manager";"Denmark";"Finance & Operations";"2024-12-15";"Less than 1 year"
202401987;1987;2024;"Manager";"Sweden";"Transformation & Change Management";"2024-12-15";"Less than 1 year"
202401988;1988;2024;"Non-manager";"Sweden";"Digital Marketing & Growth";"2024-12-15";"Less than 1 year"
202401989;1989;2024;"Non-manager";"Germany";"Data & Analytics Consulting";"2024-12-15";"Less than 1 year"
202401990;1990;2024;"Non-manager";"Sweden";"Data & Analytics Consulting";"2024-12-15";"Less than 1 year"
202401991;1991;2024;"Non-manager";"Denmark";"Cybersecurity & Digital Risk";"2024-12-15";"Less than 1 year"
